Query_ID,Accession,Name,Description,Library,Library Release,Start_End
OFBKKLGO_00358_yclQ,Coil,Coil,,COILS,2.2.1,300-316
OFBKKLGO_00364_gabR_1,Coil,Coil,,COILS,2.2.1,363-383
OFBKKLGO_00373_mtlA,Coil,Coil,,COILS,2.2.1,355-375
OFBKKLGO_00388_mrdA,Coil,Coil,,COILS,2.2.1,193-213
OFBKKLGO_00429_dcuR_1,Coil,Coil,,COILS,2.2.1,109-132
OFBKKLGO_00459_yhgF,Coil,Coil,,COILS,2.2.1,64-84
OFBKKLGO_00496_adhR,Coil,Coil,,COILS,2.2.1,85-130
OFBKKLGO_00521_group_480,Coil,Coil,,COILS,2.2.1,84-107
OFBKKLGO_00535_pdhR,Coil,Coil,,COILS,2.2.1,120-140
OFBKKLGO_00556_tatAy,Coil,Coil,,COILS,2.2.1,44-56
OFBKKLGO_00561_groL,Coil,Coil,,COILS,2.2.1,344-364
OFBKKLGO_00589_sigV_2,Coil,Coil,,COILS,2.2.1,151-171
OFBKKLGO_00593_group_2140,Coil,Coil,,COILS,2.2.1,23-43
OFBKKLGO_00613_yerA,Coil,Coil,,COILS,2.2.1,516-536
OFBKKLGO_00619_ligA,Coil,Coil,,COILS,2.2.1,4-24
OFBKKLGO_00672_yfmP,Coil,Coil,,COILS,2.2.1,94-114
OFBKKLGO_00674_ybiT_2,Coil,Coil,,COILS,2.2.1,248-275
OFBKKLGO_00689_citS,Coil,Coil,,COILS,2.2.1,317-337
OFBKKLGO_00689_citS,Coil,Coil,,COILS,2.2.1,354-374
OFBKKLGO_00704_group_2726,Coil,Coil,,COILS,2.2.1,82-102
OFBKKLGO_00727_yfkC,Coil,Coil,,COILS,2.2.1,187-207
OFBKKLGO_00729_group_5891,Coil,Coil,,COILS,2.2.1,39-59
OFBKKLGO_00793_group_1740,Coil,Coil,,COILS,2.2.1,38-56
OFBKKLGO_00794_group_16136,Coil,Coil,,COILS,2.2.1,44-64
OFBKKLGO_00794_group_16136,Coil,Coil,,COILS,2.2.1,21-41
OFBKKLGO_00797_group_16036,Coil,Coil,,COILS,2.2.1,176-203
OFBKKLGO_00820_ssuA,Coil,Coil,,COILS,2.2.1,328-329
OFBKKLGO_00829_group_2737,Coil,Coil,,COILS,2.2.1,44-64
OFBKKLGO_00887_yhdL,Coil,Coil,,COILS,2.2.1,22-42
OFBKKLGO_00889_plsC,Coil,Coil,,COILS,2.2.1,175-199
OFBKKLGO_00926_yhaO,Coil,Coil,,COILS,2.2.1,388-407
OFBKKLGO_00934_group_2752,Coil,Coil,,COILS,2.2.1,95-118
OFBKKLGO_00947_hemH,Coil,Coil,,COILS,2.2.1,58-78
OFBKKLGO_00950_smc_1,Coil,Coil,,COILS,2.2.1,321-355
OFBKKLGO_00967_hemAT,Coil,Coil,,COILS,2.2.1,253-287
OFBKKLGO_00967_hemAT,Coil,Coil,,COILS,2.2.1,175-206
OFBKKLGO_00968_petC_1,Coil,Coil,,COILS,2.2.1,107-127
OFBKKLGO_00990_addA,Coil,Coil,,COILS,2.2.1,302-322
OFBKKLGO_00991_cpdA_1,Coil,Coil,,COILS,2.2.1,335-355
OFBKKLGO_00991_cpdA_1,Coil,Coil,,COILS,2.2.1,18-38
OFBKKLGO_00997_gerPC,Coil,Coil,,COILS,2.2.1,98-118
OFBKKLGO_00997_gerPC,Coil,Coil,,COILS,2.2.1,10-44
OFBKKLGO_01024_group_1434,Coil,Coil,,COILS,2.2.1,202-222
OFBKKLGO_01039_sigF,Coil,Coil,,COILS,2.2.1,113-133
OFBKKLGO_01072_resE,Coil,Coil,,COILS,2.2.1,39-59
OFBKKLGO_01073_sigX,Coil,Coil,,COILS,2.2.1,158-178
OFBKKLGO_01091_ypeB,Coil,Coil,,COILS,2.2.1,132-152
OFBKKLGO_01104_spoIVA,Coil,Coil,,COILS,2.2.1,259-279
OFBKKLGO_01113_aroC,Coil,Coil,,COILS,2.2.1,373-390
OFBKKLGO_01117_trpE,Coil,Coil,,COILS,2.2.1,177-197
OFBKKLGO_01126_bepA,Coil,Coil,,COILS,2.2.1,73-93
OFBKKLGO_01128_group_848,Coil,Coil,,COILS,2.2.1,34-54
OFBKKLGO_01136_ypjD,Coil,Coil,,COILS,2.2.1,31-51
OFBKKLGO_01166_group_3553,Coil,Coil,,COILS,2.2.1,389-409
OFBKKLGO_01170_gpsB,Coil,Coil,,COILS,2.2.1,34-68
OFBKKLGO_01394_degR,Coil,Coil,,COILS,2.2.1,25-45
OFBKKLGO_01441_kamA,Coil,Coil,,COILS,2.2.1,445-466
OFBKKLGO_01471_bshB2,Coil,Coil,,COILS,2.2.1,177-197
OFBKKLGO_01479_group_6043,Coil,Coil,,COILS,2.2.1,377-397
OFBKKLGO_01503_group_6046,Coil,Coil,,COILS,2.2.1,2-29
OFBKKLGO_01529_rtp,Coil,Coil,,COILS,2.2.1,103-123
OFBKKLGO_01542_group_4639,Coil,Coil,,COILS,2.2.1,44-64
OFBKKLGO_01555_yngHB,Coil,Coil,,COILS,2.2.1,69-70
OFBKKLGO_01563_bioK,Coil,Coil,,COILS,2.2.1,197-217
OFBKKLGO_01586_parC,Coil,Coil,,COILS,2.2.1,428-462
OFBKKLGO_01587_parE,Coil,Coil,,COILS,2.2.1,381-401
OFBKKLGO_01588_yccU,Coil,Coil,,COILS,2.2.1,127-135
OFBKKLGO_01593_tlp,Coil,Coil,,COILS,2.2.1,17-66
OFBKKLGO_01596_citB,Coil,Coil,,COILS,2.2.1,903-908
OFBKKLGO_01609_yneB,Coil,Coil,,COILS,2.2.1,6-33
OFBKKLGO_01615_group_3605,Coil,Coil,,COILS,2.2.1,197-226
OFBKKLGO_01659_group_6076,Coil,Coil,,COILS,2.2.1,15-35
OFBKKLGO_01660_hflX,Coil,Coil,,COILS,2.2.1,66-86
OFBKKLGO_01665_nrdF,Coil,Coil,,COILS,2.2.1,214-234
OFBKKLGO_01666_nrdE,Coil,Coil,,COILS,2.2.1,332-352
OFBKKLGO_01701_ymcA,Coil,Coil,,COILS,2.2.1,61-81
OFBKKLGO_01702_miaB,Coil,Coil,,COILS,2.2.1,417-437
OFBKKLGO_01703_group_6081,Coil,Coil,,COILS,2.2.1,367-391
OFBKKLGO_01707_rny,Coil,Coil,,COILS,2.2.1,118-138
OFBKKLGO_01707_rny,Coil,Coil,,COILS,2.2.1,36-103
OFBKKLGO_01707_rny,Coil,Coil,,COILS,2.2.1,437-457
OFBKKLGO_01709_recA,Coil,Coil,,COILS,2.2.1,329-347
OFBKKLGO_01718_smc_4,Coil,Coil,,COILS,2.2.1,551-571
OFBKKLGO_01718_smc_4,Coil,Coil,,COILS,2.2.1,649-683
OFBKKLGO_01732_group_16296,Coil,Coil,,COILS,2.2.1,113-133
OFBKKLGO_01734_pnp_2,Coil,Coil,,COILS,2.2.1,691-707
OFBKKLGO_01740_infB,Coil,Coil,,COILS,2.2.1,100-120
OFBKKLGO_01743_nusA,Coil,Coil,,COILS,2.2.1,32-52
OFBKKLGO_01751_frr,Coil,Coil,,COILS,2.2.1,125-159
OFBKKLGO_01751_frr,Coil,Coil,,COILS,2.2.1,3-23
OFBKKLGO_01754_rpsB,Coil,Coil,,COILS,2.2.1,217-244
OFBKKLGO_01756_sigD,Coil,Coil,,COILS,2.2.1,246-254
OFBKKLGO_01760_cheA,Coil,Coil,,COILS,2.2.1,459-479
OFBKKLGO_01760_cheA,Coil,Coil,,COILS,2.2.1,11-31
OFBKKLGO_01769_group_6101,Coil,Coil,,COILS,2.2.1,191-211
OFBKKLGO_01772_fliM,Coil,Coil,,COILS,2.2.1,11-38
OFBKKLGO_01777_group_6103,Coil,Coil,,COILS,2.2.1,69-124
OFBKKLGO_01778_fliJ,Coil,Coil,,COILS,2.2.1,94-114
OFBKKLGO_01787_codY,Coil,Coil,,COILS,2.2.1,152-172
OFBKKLGO_01787_codY,Coil,Coil,,COILS,2.2.1,250-259
OFBKKLGO_01789_clpQ,Coil,Coil,,COILS,2.2.1,64-84
OFBKKLGO_01792_topA,Coil,Coil,,COILS,2.2.1,551-571
OFBKKLGO_01804_group_4678,Coil,Coil,,COILS,2.2.1,15-49
OFBKKLGO_01807_ffh,Coil,Coil,,COILS,2.2.1,410-433
OFBKKLGO_01808_group_15882,Coil,Coil,,COILS,2.2.1,49-69
OFBKKLGO_01809_ftsY,Coil,Coil,,COILS,2.2.1,214-234
OFBKKLGO_01810_smc_3,Coil,Coil,,COILS,2.2.1,994-1014
OFBKKLGO_01810_smc_3,Coil,Coil,,COILS,2.2.1,896-930
OFBKKLGO_01810_smc_3,Coil,Coil,,COILS,2.2.1,756-811
OFBKKLGO_01810_smc_3,Coil,Coil,,COILS,2.2.1,679-727
OFBKKLGO_01810_smc_3,Coil,Coil,,COILS,2.2.1,455-475
OFBKKLGO_01810_smc_3,Coil,Coil,,COILS,2.2.1,819-860
OFBKKLGO_01810_smc_3,Coil,Coil,,COILS,2.2.1,234-254
OFBKKLGO_01810_smc_3,Coil,Coil,,COILS,2.2.1,167-208
OFBKKLGO_01810_smc_3,Coil,Coil,,COILS,2.2.1,269-391
OFBKKLGO_01811_rnc,Coil,Coil,,COILS,2.2.1,225-245
OFBKKLGO_01814_fabD,Coil,Coil,,COILS,2.2.1,300-317
OFBKKLGO_01816_fapR,Coil,Coil,,COILS,2.2.1,40-60
OFBKKLGO_01829_rsmB,Coil,Coil,,COILS,2.2.1,184-204
OFBKKLGO_01834_rpoZ,Coil,Coil,,COILS,2.2.1,59-67
OFBKKLGO_01837_group_6120,Coil,Coil,,COILS,2.2.1,276-294
OFBKKLGO_01839_rqcH,Coil,Coil,,COILS,2.2.1,286-306
OFBKKLGO_01839_rqcH,Coil,Coil,,COILS,2.2.1,382-402
OFBKKLGO_01866_divIVA,Coil,Coil,,COILS,2.2.1,29-56
OFBKKLGO_01866_divIVA,Coil,Coil,,COILS,2.2.1,86-106
OFBKKLGO_01870_yggS,Coil,Coil,,COILS,2.2.1,168-188
OFBKKLGO_01877_sigE,Coil,Coil,,COILS,2.2.1,174-194
OFBKKLGO_01891_ftsL,Coil,Coil,,COILS,2.2.1,66-86
OFBKKLGO_01892_rsmH_1,Coil,Coil,,COILS,2.2.1,290-310
OFBKKLGO_01892_rsmH_1,Coil,Coil,,COILS,2.2.1,58-78
OFBKKLGO_01897_rsfA_1,Coil,Coil,,COILS,2.2.1,58-85
OFBKKLGO_01897_rsfA_1,Coil,Coil,,COILS,2.2.1,122-177
OFBKKLGO_01908_group_6139,Coil,Coil,,COILS,2.2.1,86-106
OFBKKLGO_01910_group_2238,Coil,Coil,,COILS,2.2.1,90-110
OFBKKLGO_01921_pycA,Coil,Coil,,COILS,2.2.1,1142-1148
OFBKKLGO_01938_group_8158,Coil,Coil,,COILS,2.2.1,32-52
OFBKKLGO_01958_sasA_1,Coil,Coil,,COILS,2.2.1,56-86
OFBKKLGO_01964_ybiT_3,Coil,Coil,,COILS,2.2.1,248-275
OFBKKLGO_01967_fruA,Coil,Coil,,COILS,2.2.1,117-137
OFBKKLGO_01969_lacR_2,Coil,Coil,,COILS,2.2.1,73-93
OFBKKLGO_01981_rok,Coil,Coil,,COILS,2.2.1,5-43
OFBKKLGO_01992_hdfR,Coil,Coil,,COILS,2.2.1,68-88
OFBKKLGO_02000_fadH,Coil,Coil,,COILS,2.2.1,40-60
OFBKKLGO_02013_mcpC,Coil,Coil,,COILS,2.2.1,484-504
OFBKKLGO_02016_ptsI,Coil,Coil,,COILS,2.2.1,396-416
OFBKKLGO_02037_clpE,Coil,Coil,,COILS,2.2.1,320-340
OFBKKLGO_02037_clpE,Coil,Coil,,COILS,2.2.1,164-184
OFBKKLGO_02041_kinD,Coil,Coil,,COILS,2.2.1,265-285
OFBKKLGO_02055_kinE,Coil,Coil,,COILS,2.2.1,10-30
OFBKKLGO_02075_mgtE,Coil,Coil,,COILS,2.2.1,95-122
OFBKKLGO_02086_metE_1,Coil,Coil,,COILS,2.2.1,734-754
OFBKKLGO_02128_group_1802,Coil,Coil,,COILS,2.2.1,75-87
OFBKKLGO_02129_group_3676,Coil,Coil,,COILS,2.2.1,26-53
OFBKKLGO_02159_group_2849,Coil,Coil,,COILS,2.2.1,37-55
OFBKKLGO_02168_rapA_1,Coil,Coil,,COILS,2.2.1,122-142
OFBKKLGO_02168_rapA_1,Coil,Coil,,COILS,2.2.1,26-49
OFBKKLGO_02300_metI,Coil,Coil,,COILS,2.2.1,251-271
OFBKKLGO_02303_yjcG,Coil,Coil,,COILS,2.2.1,41-61
OFBKKLGO_02329_tenA,Coil,Coil,,COILS,2.2.1,169-189
OFBKKLGO_02335_yjbM,Coil,Coil,,COILS,2.2.1,173-200
OFBKKLGO_02340_group_6237,Coil,Coil,,COILS,2.2.1,258-278
OFBKKLGO_02395_nudF,Coil,Coil,,COILS,2.2.1,172-185
OFBKKLGO_02397_yajO,Coil,Coil,,COILS,2.2.1,269-289
OFBKKLGO_02445_norR_2,Coil,Coil,,COILS,2.2.1,342-362
OFBKKLGO_02472_xseA,Coil,Coil,,COILS,2.2.1,353-380
OFBKKLGO_02473_folD,Coil,Coil,,COILS,2.2.1,9-29
OFBKKLGO_02484_spoIIIAB,Coil,Coil,,COILS,2.2.1,137-157
OFBKKLGO_02487_efp,Coil,Coil,,COILS,2.2.1,88-108
OFBKKLGO_02546_ispG,Coil,Coil,,COILS,2.2.1,343-375
OFBKKLGO_02556_group_2897,Coil,Coil,,COILS,2.2.1,40-60
OFBKKLGO_02557_trmK,Coil,Coil,,COILS,2.2.1,227-247
OFBKKLGO_02559_sigA,Coil,Coil,,COILS,2.2.1,295-322
OFBKKLGO_02560_dnaG,Coil,Coil,,COILS,2.2.1,569-589
OFBKKLGO_02577_group_16331,Coil,Coil,,COILS,2.2.1,262-289
OFBKKLGO_02587_dnaK,Coil,Coil,,COILS,2.2.1,486-506
OFBKKLGO_02587_dnaK,Coil,Coil,,COILS,2.2.1,532-571
OFBKKLGO_02587_dnaK,Coil,Coil,,COILS,2.2.1,222-249
OFBKKLGO_02588_grpE,Coil,Coil,,COILS,2.2.1,36-70
OFBKKLGO_02591_lepA,Coil,Coil,,COILS,2.2.1,317-337
OFBKKLGO_02593_group_6302,Coil,Coil,,COILS,2.2.1,145-165
OFBKKLGO_02595_rpsT,Coil,Coil,,COILS,2.2.1,37-57
OFBKKLGO_02630_manR,Coil,Coil,,COILS,2.2.1,156-176
OFBKKLGO_02633_gltC_3,Coil,Coil,,COILS,2.2.1,65-85
OFBKKLGO_02636_cypB,Coil,Coil,,COILS,2.2.1,280-300
OFBKKLGO_02636_cypB,Coil,Coil,,COILS,2.2.1,204-224
OFBKKLGO_02643_group_6313,Coil,Coil,,COILS,2.2.1,19-39
OFBKKLGO_02647_mtnN,Coil,Coil,,COILS,2.2.1,6-26
OFBKKLGO_02649_group_1826,Coil,Coil,,COILS,2.2.1,20-40
OFBKKLGO_02652_greA,Coil,Coil,,COILS,2.2.1,10-34
OFBKKLGO_02656_trmR,Coil,Coil,,COILS,2.2.1,84-104
OFBKKLGO_02657_mltG_2,Coil,Coil,,COILS,2.2.1,211-231
OFBKKLGO_02661_alaS,Coil,Coil,,COILS,2.2.1,419-446
OFBKKLGO_02661_alaS,Coil,Coil,,COILS,2.2.1,706-761
OFBKKLGO_02670_recD2,Coil,Coil,,COILS,2.2.1,747-767
OFBKKLGO_02685_relA,Coil,Coil,,COILS,2.2.1,543-570
OFBKKLGO_02687_group_2910,Coil,Coil,,COILS,2.2.1,300-327
OFBKKLGO_02700_ruvA,Coil,Coil,,COILS,2.2.1,142-162
OFBKKLGO_02723_mreC,Coil,Coil,,COILS,2.2.1,62-109
OFBKKLGO_02730_valS,Coil,Coil,,COILS,2.2.1,854-880
OFBKKLGO_02730_valS,Coil,Coil,,COILS,2.2.1,812-839
OFBKKLGO_02743_lon1,Coil,Coil,,COILS,2.2.1,188-208
OFBKKLGO_02746_tig,Coil,Coil,,COILS,2.2.1,251-289
OFBKKLGO_02746_tig,Coil,Coil,,COILS,2.2.1,369-389
OFBKKLGO_02746_tig,Coil,Coil,,COILS,2.2.1,135-155
OFBKKLGO_02748_leuD1,Coil,Coil,,COILS,2.2.1,186-199
OFBKKLGO_02772_uvrC_1,Coil,Coil,,COILS,2.2.1,192-219
OFBKKLGO_02778_fadR,Coil,Coil,,COILS,2.2.1,68-88
OFBKKLGO_02782_mutS2,Coil,Coil,,COILS,2.2.1,234-254
OFBKKLGO_02782_mutS2,Coil,Coil,,COILS,2.2.1,523-600
OFBKKLGO_02782_mutS2,Coil,Coil,,COILS,2.2.1,40-60
OFBKKLGO_02785_zapA,Coil,Coil,,COILS,2.2.1,60-85
OFBKKLGO_02788_pheS,Coil,Coil,,COILS,2.2.1,62-82
OFBKKLGO_02801_araD,Coil,Coil,,COILS,2.2.1,2-22
OFBKKLGO_02805_ysdC_2,Coil,Coil,,COILS,2.2.1,333-353
OFBKKLGO_02817_thrS,Coil,Coil,,COILS,2.2.1,228-248
OFBKKLGO_02821_dnaB,Coil,Coil,,COILS,2.2.1,446-466
OFBKKLGO_02823_speH,Coil,Coil,,COILS,2.2.1,118-126
OFBKKLGO_02831_polA,Coil,Coil,,COILS,2.2.1,500-527
OFBKKLGO_02842_accA,Coil,Coil,,COILS,2.2.1,29-49
OFBKKLGO_02845_dnaE,Coil,Coil,,COILS,2.2.1,451-471
OFBKKLGO_02847_ytrI,Coil,Coil,,COILS,2.2.1,45-72
OFBKKLGO_02870_iscS_2,Coil,Coil,,COILS,2.2.1,254-274
OFBKKLGO_02872_ezrA,Coil,Coil,,COILS,2.2.1,377-425
OFBKKLGO_02872_ezrA,Coil,Coil,,COILS,2.2.1,446-497
OFBKKLGO_02872_ezrA,Coil,Coil,,COILS,2.2.1,311-338
OFBKKLGO_02872_ezrA,Coil,Coil,,COILS,2.2.1,133-153
OFBKKLGO_02872_ezrA,Coil,Coil,,COILS,2.2.1,249-276
OFBKKLGO_02885_group_4856,Coil,Coil,,COILS,2.2.1,111-131
OFBKKLGO_02897_aroA,Coil,Coil,,COILS,2.2.1,6-26
OFBKKLGO_02899_group_6385,Coil,Coil,,COILS,2.2.1,104-137
OFBKKLGO_02935_leuS,Coil,Coil,,COILS,2.2.1,766-786
OFBKKLGO_02954_group_4867,Coil,Coil,,COILS,2.2.1,39-81
OFBKKLGO_02954_group_4867,Coil,Coil,,COILS,2.2.1,4-31
OFBKKLGO_02970_ssuC_2,Coil,Coil,,COILS,2.2.1,12-32
OFBKKLGO_02995_yqiK,Coil,Coil,,COILS,2.2.1,367-387
OFBKKLGO_02995_yqiK,Coil,Coil,,COILS,2.2.1,277-311
OFBKKLGO_02995_yqiK,Coil,Coil,,COILS,2.2.1,224-248
OFBKKLGO_02995_yqiK,Coil,Coil,,COILS,2.2.1,485-505
OFBKKLGO_02997_group_2285,Coil,Coil,,COILS,2.2.1,98-118
OFBKKLGO_03069_mcpA_3,Coil,Coil,,COILS,2.2.1,617-637
OFBKKLGO_03082_pgi,Coil,Coil,,COILS,2.2.1,434-450
OFBKKLGO_03102_tmpC_2,Coil,Coil,,COILS,2.2.1,353-357
OFBKKLGO_03120_degQ,Coil,Coil,,COILS,2.2.1,5-25
OFBKKLGO_03156_yumC,Coil,Coil,,COILS,2.2.1,63-83
OFBKKLGO_03232_group_2311,Coil,Coil,,COILS,2.2.1,82-102
OFBKKLGO_03237_mggB,Coil,Coil,,COILS,2.2.1,267-287
OFBKKLGO_03239_group_6470,Coil,Coil,,COILS,2.2.1,220-247
OFBKKLGO_03267_sufS,Coil,Coil,,COILS,2.2.1,381-401
OFBKKLGO_03268_group_15860,Coil,Coil,,COILS,2.2.1,69-89
OFBKKLGO_03302_cssS,Coil,Coil,,COILS,2.2.1,273-300
OFBKKLGO_03311_liaS,Coil,Coil,,COILS,2.2.1,111-148
OFBKKLGO_03314_liaH,Coil,Coil,,COILS,2.2.1,160-180
OFBKKLGO_03314_liaH,Coil,Coil,,COILS,2.2.1,93-148
OFBKKLGO_03320_btuF,Coil,Coil,,COILS,2.2.1,176-196
OFBKKLGO_03323_rcsC_3,Coil,Coil,,COILS,2.2.1,336-356
OFBKKLGO_03327_yvrJ,Coil,Coil,,COILS,2.2.1,27-47
OFBKKLGO_03344_group_1024,Coil,Coil,,COILS,2.2.1,141-161
OFBKKLGO_03350_nhaK,Coil,Coil,,COILS,2.2.1,570-590
OFBKKLGO_03357_bdbD,Coil,Coil,,COILS,2.2.1,212-223
OFBKKLGO_03428_ybbH_2,Coil,Coil,,COILS,2.2.1,276-285
OFBKKLGO_03432_lutB,Coil,Coil,,COILS,2.2.1,470-476
OFBKKLGO_03435_lutR,Coil,Coil,,COILS,2.2.1,120-140
OFBKKLGO_03455_group_6519,Coil,Coil,,COILS,2.2.1,115-135
OFBKKLGO_03503_hisZ,Coil,Coil,,COILS,2.2.1,382-388
OFBKKLGO_03516_group_6528,Coil,Coil,,COILS,2.2.1,321-341
OFBKKLGO_03516_group_6528,Coil,Coil,,COILS,2.2.1,19-46
OFBKKLGO_03519_uvrA,Coil,Coil,,COILS,2.2.1,938-957
OFBKKLGO_03520_uvrB,Coil,Coil,,COILS,2.2.1,621-648
OFBKKLGO_03520_uvrB,Coil,Coil,,COILS,2.2.1,253-284
OFBKKLGO_03529_ctpB,Coil,Coil,,COILS,2.2.1,433-453
OFBKKLGO_03532_ftsE,Coil,Coil,,COILS,2.2.1,224-228
OFBKKLGO_03535_prfB,Coil,Coil,,COILS,2.2.1,30-50
OFBKKLGO_03535_prfB,Coil,Coil,,COILS,2.2.1,253-273
OFBKKLGO_03535_prfB,Coil,Coil,,COILS,2.2.1,56-76
OFBKKLGO_03536_secA,Coil,Coil,,COILS,2.2.1,19-39
OFBKKLGO_03541_fliD,Coil,Coil,,COILS,2.2.1,29-49
OFBKKLGO_03541_fliD,Coil,Coil,,COILS,2.2.1,455-475
OFBKKLGO_03548_yvyG,Coil,Coil,,COILS,2.2.1,98-118
OFBKKLGO_03556_degS,Coil,Coil,,COILS,2.2.1,33-60
OFBKKLGO_03556_degS,Coil,Coil,,COILS,2.2.1,83-138
OFBKKLGO_03609_hcaR,Coil,Coil,,COILS,2.2.1,287-302
OFBKKLGO_03609_hcaR,Coil,Coil,,COILS,2.2.1,65-85
OFBKKLGO_03635_group_6559,Coil,Coil,,COILS,2.2.1,482-502
OFBKKLGO_03636_rapA_3,Coil,Coil,,COILS,2.2.1,417-437
OFBKKLGO_03642_mscL,Coil,Coil,,COILS,2.2.1,89-116
OFBKKLGO_03649_badR,Coil,Coil,,COILS,2.2.1,94-114
OFBKKLGO_03675_rapA_4,Coil,Coil,,COILS,2.2.1,27-47
OFBKKLGO_03690_atpH,Coil,Coil,,COILS,2.2.1,17-37
OFBKKLGO_03691_atpF,Coil,Coil,,COILS,2.2.1,54-140
OFBKKLGO_03696_glyA,Coil,Coil,,COILS,2.2.1,386-406
OFBKKLGO_03699_ywlE,Coil,Coil,,COILS,2.2.1,124-144
OFBKKLGO_03703_group_6574,Coil,Coil,,COILS,2.2.1,184-211
OFBKKLGO_03706_prmC,Coil,Coil,,COILS,2.2.1,152-172
OFBKKLGO_03707_prfA,Coil,Coil,,COILS,2.2.1,74-94
OFBKKLGO_03707_prfA,Coil,Coil,,COILS,2.2.1,48-71
OFBKKLGO_03707_prfA,Coil,Coil,,COILS,2.2.1,255-275
OFBKKLGO_03708_cetB,Coil,Coil,,COILS,2.2.1,74-94
OFBKKLGO_03709_racA,Coil,Coil,,COILS,2.2.1,82-159
OFBKKLGO_03723_rpoE,Coil,Coil,,COILS,2.2.1,152-172
