Query_ID,Accession,Name,Description,Library,Library Release,Start_End
OFBKKLGO_00714_yfkN,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-35
OFBKKLGO_00726_yfkD,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-24
OFBKKLGO_00730_pdaA,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-23
OFBKKLGO_00820_ssuA,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-22
OFBKKLGO_00874_group_4520,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-23
OFBKKLGO_00875_lytF,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-26
OFBKKLGO_00879_phoA,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-38
OFBKKLGO_00901_group_4528,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-41
OFBKKLGO_00930_prsA,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-29
OFBKKLGO_00945_pbpF,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-10
OFBKKLGO_00961_apr,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-30
OFBKKLGO_00974_yncM,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-34
OFBKKLGO_00975_group_1431,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-27
OFBKKLGO_01026_group_2768,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-27
OFBKKLGO_01048_ypuA,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-26
OFBKKLGO_01064_dacB,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-28
OFBKKLGO_01077_fmnP,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-14
OFBKKLGO_01090_sleB,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-28
OFBKKLGO_01102_group_3544,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-25
OFBKKLGO_01133_group_5970,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-22
OFBKKLGO_01149_ypmB,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-32
OFBKKLGO_01405_group_4609,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-26
OFBKKLGO_01413_ypmQ,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-20
OFBKKLGO_01452_yodJ,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-29
OFBKKLGO_01455_ctpA,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-20
OFBKKLGO_01500_yocH,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-25
OFBKKLGO_01544_yoeB,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-23
OFBKKLGO_01769_group_6101,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-26
OFBKKLGO_01773_group_4675,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-22
OFBKKLGO_01820_group_4680,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-28
OFBKKLGO_01833_undec1A,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-21
OFBKKLGO_01846_cysP,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-21
OFBKKLGO_01898_rpmF,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-12
OFBKKLGO_01903_ylbJ,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-31
OFBKKLGO_01935_npr,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-27
OFBKKLGO_01944_group_4703,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-21
OFBKKLGO_02010_group_998,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-26
OFBKKLGO_02425_misCB,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-26
OFBKKLGO_02435_artP,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-26
OFBKKLGO_02454_lytC_1,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-24
OFBKKLGO_02481_spoIIIAE,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-24
OFBKKLGO_02504_tasA,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-27
OFBKKLGO_02507_yqzG,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-23
OFBKKLGO_02534_mltG_1,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-32
OFBKKLGO_02539_pstS1,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-25
OFBKKLGO_02578_group_3747,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-29
OFBKKLGO_02611_group_3750,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-20
OFBKKLGO_02650_group_6314,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-52
OFBKKLGO_02664_glnH,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-22
OFBKKLGO_02683_group_4828,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-28
OFBKKLGO_02701_bofC,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-29
OFBKKLGO_02761_gerM,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-27
OFBKKLGO_02798_araN,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-26
OFBKKLGO_02804_abnA,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-30
OFBKKLGO_02809_rpmI,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-10
OFBKKLGO_02832_phoR,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-35
OFBKKLGO_02929_melE,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-22
OFBKKLGO_02975_group_2283,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-28
OFBKKLGO_03002_bslA,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-28
OFBKKLGO_03069_mcpA_3,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-33
OFBKKLGO_03102_tmpC_2,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-31
OFBKKLGO_03235_lytH,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-20
OFBKKLGO_03247_bsn,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-30
OFBKKLGO_03253_msmE,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-31
OFBKKLGO_03264_csn,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-36
OFBKKLGO_03272_metQ,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-24
OFBKKLGO_03286_fadM,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-21
OFBKKLGO_03320_btuF,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-24
OFBKKLGO_03333_fhuD,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-32
OFBKKLGO_03341_modA,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-25
OFBKKLGO_03355_group_3853,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-23
OFBKKLGO_03357_bdbD,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-35
OFBKKLGO_03390_opuBC,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-31
OFBKKLGO_03395_opuCC,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-31
OFBKKLGO_03483_group_2982,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-34
OFBKKLGO_03529_ctpB,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-24
OFBKKLGO_03533_cccB,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-25
OFBKKLGO_03604_rbsB,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-32
OFBKKLGO_03605_ywsB,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-22
OFBKKLGO_03679_group_6568,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-23
OFBKKLGO_03681_group_6569,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-28
OFBKKLGO_03703_group_6574,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-30
OFBKKLGO_03861_licB,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-24
OFBKKLGO_03866_yfiY,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-26
OFBKKLGO_03919_pelB,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-32
OFBKKLGO_03950_yxeB,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-24
OFBKKLGO_04007_group_1369,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-29
OFBKKLGO_04010_group_1893,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-31
OFBKKLGO_04049_sacB,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-29
OFBKKLGO_04089_misCA,SignalP-TM,SignalP-TM,,SIGNALP_GRAM_POSITIVE,4.1,1-30
